Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;EMS001__Luftemissionen__t
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-53;Post-DL und private Kurier- und Express-DL;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;655
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-53;Post-DL und private Kurier- und Express-DL;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;819
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-53;Post-DL und private Kurier- und Express-DL;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;15
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-53;Post-DL und private Kurier- und Express-DL;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;597
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-53;Post-DL und private Kurier- und Express-DL;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-53;Post-DL und private Kurier- und Express-DL;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-53;Post-DL und private Kurier- und Express-DL;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-I;Beherbergungs- und Gastronomiedienstleistungen;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;5151272
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-I;Beherbergungs- und Gastronomiedienstleistungen;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;1482
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-I;Beherbergungs- und Gastronomiedienstleistungen;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;56
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-I;Beherbergungs- und Gastronomiedienstleistungen;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;5431
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-I;Beherbergungs- und Gastronomiedienstleistungen;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;4356
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-I;Beherbergungs- und Gastronomiedienstleistungen;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;1419
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-I;Beherbergungs- und Gastronomiedienstleistungen;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;109
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-I;Beherbergungs- und Gastronomiedienstleistungen;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;472
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-I;Beherbergungs- und Gastronomiedienstleistungen;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-I;Beherbergungs- und Gastronomiedienstleistungen;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-I;Beherbergungs- und Gastronomiedienstleistungen;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;4188319
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;331
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;65
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;19742
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;1467
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;1513
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;70
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;874
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;2384385
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;488
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;22
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;2752
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;1657
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;406
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;56
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;121
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;862889
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;102
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;27
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;5916
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;420
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;568
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;35
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;319
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;7484824
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;660
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;233
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;52749
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;2528
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;5052
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;288
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;2816
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;5
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;978897
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;145
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;18
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;3353
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;356
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;301
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;24
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;134
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;10313315
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;2662
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;197
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;36333
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;7766
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;9098
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;257
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;2780
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;5592077
